time	V(6)	V(10)	V(11)	V(vdd)	I(Rz)	Id(M1)
7.678771276549656e-002	2.608934e+001	5.606581e+000	-4.446801e-002	1.799540e+001	2.034937e-002	3.272581e-005
7.713267196997586e-002	2.601886e+001	5.739064e+000	-4.841689e-002	1.799469e+001	2.017310e-002	3.218306e-005
7.728985194792726e-002	2.598695e+001	5.772579e+000	-4.944217e-002	1.799437e+001	2.009324e-002	3.204579e-005
7.744942300192248e-002	2.595473e+001	5.784276e+000	-4.983181e-002	1.799405e+001	2.001252e-002	3.199797e-005
7.763119611862179e-002	2.591820e+001	5.775305e+000	-4.962300e-002	1.799368e+001	1.992094e-002	3.203478e-005
7.786353574487226e-002	2.587177e+001	5.738473e+000	-4.861342e-002	1.799322e+001	1.980449e-002	3.218567e-005
7.794176166484057e-002	2.585639e+001	5.719285e+000	-4.807515e-002	1.799306e+001	1.976587e-002	3.226426e-005
7.797158584267017e-002	2.585078e+001	5.710203e+000	-4.781833e-002	1.799301e+001	1.975179e-002	3.230146e-005
7.799109237494806e-002	2.584746e+001	5.703794e+000	-4.763668e-002	1.799297e+001	1.974344e-002	3.232773e-005
7.801152224640084e-002	2.584460e+001	5.696754e+000	-4.743681e-002	1.799294e+001	1.973626e-002	3.235659e-005
7.804202520161097e-002	2.584190e+001	5.685724e+000	-4.712302e-002	1.799292e+001	1.972945e-002	3.240187e-005
7.807932121687178e-002	2.584143e+001	5.671492e+000	-4.671723e-002	1.799291e+001	1.972824e-002	3.246035e-005
7.811897711129867e-002	2.584514e+001	5.655391e+000	-4.625694e-002	1.799295e+001	1.973751e-002	3.252664e-005
7.816937847613392e-002	2.585688e+001	5.633398e+000	-4.562647e-002	1.799307e+001	1.976685e-002	3.261736e-005
7.824037453487831e-002	2.588632e+001	5.599519e+000	-4.465263e-002	1.799336e+001	1.984054e-002	3.275741e-005
7.834996593487142e-002	2.595744e+001	5.540678e+000	-4.295781e-002	1.799407e+001	2.001861e-002	3.300118e-005
7.852296176243012e-002	2.611596e+001	5.431418e+000	-3.981292e-002	1.799566e+001	2.041556e-002	3.345443e-005
7.883761184723714e-002	2.646478e+001	5.195381e+000	-3.305089e-002	1.799916e+001	2.128910e-002	3.443331e-005
7.913218270457989e-002	2.679390e+001	4.937402e+000	-2.572637e-002	1.800245e+001	2.211318e-002	3.550111e-005
7.940384900667818e-002	2.704195e+001	4.668032e+000	-1.816783e-002	1.800494e+001	2.273406e-002	3.661269e-005
7.965889434018658e-002	2.719300e+001	4.395114e+000	-1.059446e-002	1.800645e+001	2.311185e-002	3.773550e-005
7.979233259532270e-002	2.722972e+001	4.246145e+000	-6.498189e-003	1.800681e+001	2.320344e-002	3.834684e-005
7.987163234933092e-002	2.723271e+001	4.155684e+000	-4.026745e-003	1.800684e+001	2.321066e-002	3.871743e-005
7.992085494315848e-002	2.722820e+001	4.099039e+000	-2.484911e-003	1.800680e+001	2.319920e-002	3.894926e-005
7.995874088869859e-002	2.722208e+001	4.055252e+000	-1.295867e-003	1.800673e+001	2.318374e-002	3.912839e-005
7.999581077356432e-002	2.721474e+001	4.012302e+000	-1.315855e-004	1.800666e+001	2.316521e-002	3.930403e-005
8.002538278511184e-002	2.720835e+001	3.977992e+000	7.973677e-004	1.800660e+001	2.314910e-002	3.944433e-005
8.003773021232519e-002	2.720558e+001	3.963654e+000	1.185199e-003	1.800657e+001	2.314211e-002	3.950295e-005
8.005089359778284e-002	2.720257e+001	3.948362e+000	1.598569e-003	1.800654e+001	2.313454e-002	3.956547e-005
8.006449809086402e-002	2.719945e+001	3.932554e+000	2.025676e-003	1.800651e+001	2.312666e-002	3.963010e-005
8.007788830634022e-002	2.719636e+001	3.916991e+000	2.445911e-003	1.800648e+001	2.311887e-002	3.969372e-005
8.009196202835578e-002	2.719310e+001	3.900634e+000	2.887412e-003	1.800644e+001	2.311066e-002	3.976060e-005
8.010535758666038e-002	2.719000e+001	3.885063e+000	3.307429e-003	1.800641e+001	2.310284e-002	3.982426e-005
8.011910400136868e-002	2.718681e+001	3.869086e+000	3.738199e-003	1.800638e+001	2.309480e-002	3.988957e-005
8.013320493523524e-002	2.718353e+001	3.852700e+000	4.179776e-003	1.800635e+001	2.308655e-002	3.995657e-005
8.014973121787428e-002	2.717970e+001	3.833499e+000	4.696860e-003	1.800631e+001	2.307688e-002	4.003505e-005
8.016910323669402e-002	2.717520e+001	3.811003e+000	5.302289e-003	1.800626e+001	2.306555e-002	4.012702e-005
8.019405270464364e-002	2.716941e+001	3.782052e+000	6.080755e-003	1.800620e+001	2.305096e-002	4.024537e-005
8.022677135772249e-002	2.716183e+001	3.744139e+000	7.099027e-003	1.800613e+001	2.303184e-002	4.040034e-005
8.027473609972158e-002	2.715072e+001	3.688722e+000	8.584961e-003	1.800602e+001	2.300384e-002	4.062686e-005
8.035363112211513e-002	2.713249e+001	3.598256e+000	1.100394e-002	1.800583e+001	2.295788e-002	4.099661e-005
8.051142116690224e-002	2.709616e+001	3.421521e+000	1.570659e-002	1.800546e+001	2.286632e-002	4.171883e-005
8.082700125647624e-002	2.702392e+001	3.088401e+000	2.451005e-002	1.800474e+001	2.268432e-002	4.307966e-005
8.122700125647620e-002	2.693309e+001	2.715444e+000	3.429347e-002	1.800382e+001	2.245561e-002	4.460222e-005
8.162700125647615e-002	2.684312e+001	2.420176e+000	4.199463e-002	1.800292e+001	2.222927e-002	4.580619e-005
8.202700125647611e-002	2.675393e+001	2.210924e+000	4.744473e-002	1.800202e+001	2.200514e-002	4.665762e-005
8.222285163964815e-002	2.671058e+001	2.148783e+000	4.907377e-002	1.800159e+001	2.189633e-002	4.690909e-005
8.240181956611559e-002	2.667122e+001	2.125012e+000	4.971849e-002	1.800119e+001	2.179760e-002	4.700365e-005
8.261346903372613e-002	2.662489e+001	2.129815e+000	4.964289e-002	1.800073e+001	2.168152e-002	4.698091e-005
8.283470334792353e-002	2.657677e+001	2.175716e+000	4.851896e-002	1.800024e+001	2.156105e-002	4.678988e-005
8.319345695649516e-002	2.649931e+001	2.327947e+000	4.469213e-002	1.799947e+001	2.136736e-002	4.616188e-005
8.359345695649512e-002	2.641368e+001	2.588378e+000	3.804913e-002	1.799862e+001	2.115352e-002	4.509065e-005
8.399345695649507e-002	2.632889e+001	2.934731e+000	2.909105e-002	1.799777e+001	2.094202e-002	4.366793e-005
8.439345695649503e-002	2.624495e+001	3.345533e+000	1.830506e-002	1.799693e+001	2.073283e-002	4.198185e-005
8.479345695649498e-002	2.616184e+001	3.792641e+000	6.368901e-003	1.799610e+001	2.052584e-002	4.014788e-005
8.519345695649494e-002	2.607956e+001	4.246475e+000	-5.967440e-003	1.799528e+001	2.032094e-002	3.828722e-005
8.559345695649490e-002	2.599810e+001	4.678297e+000	-1.792882e-002	1.799447e+001	2.011804e-002	3.651750e-005
8.599345695649485e-002	2.591734e+001	5.073145e+000	-2.905107e-002	1.799367e+001	1.991676e-002	3.489977e-005
8.615401583527227e-002	2.588516e+001	5.215307e+000	-3.310883e-002	1.799335e+001	1.983652e-002	3.431744e-005
8.625313827762660e-002	2.586547e+001	5.295298e+000	-3.541252e-002	1.799315e+001	1.978741e-002	3.398980e-005
8.628959678735515e-002	2.585838e+001	5.323284e+000	-3.622153e-002	1.799308e+001	1.976972e-002	3.387519e-005
8.630808358939057e-002	2.585496e+001	5.337057e+000	-3.662049e-002	1.799304e+001	1.976118e-002	3.381879e-005
8.632771817406160e-002	2.585162e+001	5.351444e+000	-3.703765e-002	1.799301e+001	1.975287e-002	3.375988e-005
8.634609148417516e-002	2.584906e+001	5.364689e+000	-3.742195e-002	1.799298e+001	1.974648e-002	3.370567e-005
8.637963966102391e-002	2.584612e+001	5.388383e+000	-3.811000e-002	1.799296e+001	1.973919e-002	3.360874e-005
8.641764555096509e-002	2.584574e+001	5.414566e+000	-3.887082e-002	1.799295e+001	1.973831e-002	3.350173e-005
8.645757345588523e-002	2.584969e+001	5.441195e+000	-3.964514e-002	1.799299e+001	1.974829e-002	3.339304e-005
8.650862892889411e-002	2.586194e+001	5.473829e+000	-4.059468e-002	1.799312e+001	1.977908e-002	3.326009e-005
8.658127629655810e-002	2.589271e+001	5.517441e+000	-4.186452e-002	1.799343e+001	1.985632e-002	3.308289e-005
8.669314953628726e-002	2.596649e+001	5.577852e+000	-4.362497e-002	1.799417e+001	2.004140e-002	3.283848e-005
8.687070461388458e-002	2.613076e+001	5.654958e+000	-4.587460e-002	1.799581e+001	2.045332e-002	3.252898e-005
8.719820338641648e-002	2.649593e+001	5.756154e+000	-4.883152e-002	1.799948e+001	2.136878e-002	3.212811e-005
8.737125650730881e-002	2.669522e+001	5.783729e+000	-4.964013e-002	1.800147e+001	2.186832e-002	3.202258e-005
8.760206023891115e-002	2.693466e+001	5.783856e+000	-4.965424e-002	1.800387e+001	2.246839e-002	3.203107e-005
8.781614263738335e-002	2.710473e+001	5.754739e+000	-4.882310e-002	1.800558e+001	2.289454e-002	3.215696e-005
8.800321368200548e-002	2.719698e+001	5.704964e+000	-4.739819e-002	1.800650e+001	2.312558e-002	3.236485e-005
8.814346608085555e-002	2.722768e+001	5.653402e+000	-4.592391e-002	1.800681e+001	2.320238e-002	3.257783e-005
8.821371792905497e-002	2.722866e+001	5.622474e+000	-4.504106e-002	1.800682e+001	2.320474e-002	3.270495e-005
8.826201309812420e-002	2.722337e+001	5.598949e+000	-4.437036e-002	1.800677e+001	2.319142e-002	3.280140e-005
8.829678175738143e-002	2.721740e+001	5.580933e+000	-4.385705e-002	1.800671e+001	2.317639e-002	3.287520e-005
8.834272573806845e-002	2.720803e+001	5.556091e+000	-4.314959e-002	1.800661e+001	2.315286e-002	3.297690e-005
8.835998889838992e-002	2.720426e+001	5.546464e+000	-4.287550e-002	1.800657e+001	2.314337e-002	3.301630e-005
8.837382185951714e-002	2.720113e+001	5.538562e+000	-4.265054e-002	1.800654e+001	2.313550e-002	3.304864e-005
8.838742216375883e-002	2.719802e+001	5.530674e+000	-4.242603e-002	1.800651e+001	2.312768e-002	3.308092e-005
8.840094307964974e-002	2.719491e+001	5.522721e+000	-4.219969e-002	1.800648e+001	2.311987e-002	3.311347e-005
8.841547365110181e-002	2.719156e+001	5.514057e+000	-4.195312e-002	1.800644e+001	2.311143e-002	3.314893e-005
8.842888689866113e-002	2.718845e+001	5.505949e+000	-4.172242e-002	1.800641e+001	2.310363e-002	3.318211e-005
8.844298145546969e-002	2.718518e+001	5.497311e+000	-4.147667e-002	1.800638e+001	2.309542e-002	3.321745e-005
8.845840917452885e-002	2.718160e+001	5.487717e+000	-4.120377e-002	1.800635e+001	2.308642e-002	3.325671e-005
8.847738548775541e-002	2.717720e+001	5.475721e+000	-4.086261e-002	1.800630e+001	2.307535e-002	3.330581e-005
8.850013293001102e-002	2.717192e+001	5.461057e+000	-4.044567e-002	1.800625e+001	2.306209e-002	3.336581e-005
8.853011890724272e-002	2.716497e+001	5.441245e+000	-3.988259e-002	1.800618e+001	2.304460e-002	3.344688e-005
8.857154536557066e-002	2.715537e+001	5.412950e+000	-3.907891e-002	1.800608e+001	2.302047e-002	3.356267e-005
8.863671245755822e-002	2.714030e+001	5.366148e+000	-3.775119e-002	1.800593e+001	2.298255e-002	3.375418e-005
8.875778918658717e-002	2.711237e+001	5.271826e+000	-3.508283e-002	1.800565e+001	2.291230e-002	3.414014e-005
8.899994264464506e-002	2.705681e+001	5.059879e+000	-2.912360e-002	1.800509e+001	2.277244e-002	3.500739e-005
8.939994264464501e-002	2.696569e+001	4.664617e+000	-1.811874e-002	1.800417e+001	2.254294e-002	3.662443e-005
8.979994264464497e-002	2.687540e+001	4.229805e+000	-6.169982e-003	1.800326e+001	2.231539e-002	3.840272e-005
9.019994264464493e-002	2.678600e+001	3.774333e+000	6.166463e-003	1.800236e+001	2.209003e-002	4.026496e-005
9.059994264464488e-002	2.669749e+001	3.327064e+000	1.811545e-002	1.800147e+001	2.186693e-002	4.209298e-005
9.099994264464484e-002	2.660987e+001	2.917583e+000	2.892617e-002	1.800058e+001	2.164616e-002	4.376566e-005
9.139994264464479e-002	2.652312e+001	2.573944e+000	3.791935e-002	1.799971e+001	2.142775e-002	4.516819e-005
9.179994264464475e-002	2.643721e+001	2.315832e+000	4.464440e-002	1.799885e+001	2.121169e-002	4.621998e-005
9.213735935821932e-002	2.636532e+001	2.169810e+000	4.845381e-002	1.799812e+001	2.103110e-002	4.681305e-005
9.229568241536157e-002	2.633181e+001	2.131388e+000	4.946852e-002	1.799779e+001	2.094701e-002	4.696792e-005
9.245072333528182e-002	2.629917e+001	2.118251e+000	4.983776e-002	1.799746e+001	2.086516e-002	4.701938e-005
9.263167983043097e-002	2.626124e+001	2.128298e+000	4.962242e-002	1.799708e+001	2.077014e-002	4.697567e-005
9.286432234593711e-002	2.621277e+001	2.182918e+000	4.827874e-002	1.799660e+001	2.064882e-002	4.674888e-005
9.324123890643876e-002	2.613482e+001	2.352287e+000	4.401475e-002	1.799582e+001	2.045395e-002	4.605065e-005
9.364123890643872e-002	2.605282e+001	2.623152e+000	3.709500e-002	1.799500e+001	2.024923e-002	4.493669e-005
9.404123890643867e-002	2.597163e+001	2.978576e+000	2.788635e-002	1.799419e+001	2.004678e-002	4.347674e-005
9.444123890643863e-002	2.589119e+001	3.390811e+000	1.707710e-002	1.799339e+001	1.984639e-002	4.178492e-005
9.459485800894996e-002	2.586092e+001	3.560673e+000	1.257893e-002	1.799308e+001	1.977100e-002	4.108820e-005
9.465308184148369e-002	2.585031e+001	3.626994e+000	1.081071e-002	1.799298e+001	1.974462e-002	4.081624e-005
9.468352566758642e-002	2.584588e+001	3.661950e+000	9.876098e-003	1.799294e+001	1.973362e-002	4.067295e-005
9.471193940044276e-002	2.584347e+001	3.694691e+000	8.999438e-003	1.799291e+001	1.972766e-002	4.053879e-005
9.474893196217682e-002	2.584332e+001	3.737432e+000	7.853702e-003	1.799291e+001	1.972741e-002	4.036376e-005
9.478957687398149e-002	2.584750e+001	3.784513e+000	6.590059e-003	1.799295e+001	1.973802e-002	4.017109e-005
9.484099723516870e-002	2.586008e+001	3.844217e+000	4.985145e-003	1.799308e+001	1.976972e-002	3.992700e-005
9.491422388451576e-002	2.589160e+001	3.929347e+000	2.691570e-003	1.799339e+001	1.984896e-002	3.957942e-005
9.502758327815464e-002	2.596737e+001	4.060814e+000	-8.633750e-004	1.799416e+001	2.003922e-002	3.904352e-005
9.520728033670101e-002	2.613534e+001	4.265841e+000	-6.445470e-003	1.799584e+001	2.046080e-002	3.820948e-005
9.554234596835798e-002	2.650974e+001	4.634151e+000	-1.656911e-002	1.799960e+001	2.140015e-002	3.671383e-005
9.580961688824297e-002	2.680703e+001	4.907793e+000	-2.418238e-002	1.800258e+001	2.214601e-002	3.560355e-005
9.607451817164070e-002	2.704560e+001	5.150780e+000	-3.104019e-002	1.800498e+001	2.274460e-002	3.461721e-005
9.633273849869384e-002	2.719457e+001	5.359744e+000	-3.701501e-002	1.800648e+001	2.311855e-002	3.376757e-005
9.647312524787144e-002	2.723110e+001	5.459861e+000	-3.990991e-002	1.800684e+001	2.321039e-002	3.335957e-005
9.654427147624989e-002	2.723265e+001	5.505389e+000	-4.123770e-002	1.800686e+001	2.321440e-002	3.317362e-005
9.659586376941420e-002	2.722724e+001	5.536147e+000	-4.213923e-002	1.800680e+001	2.320094e-002	3.304783e-005
9.663041136914896e-002	2.722139e+001	5.555686e+000	-4.271379e-002	1.800674e+001	2.318632e-002	3.296786e-005
9.667701182719068e-002	2.721191e+001	5.580979e+000	-4.345927e-002	1.800665e+001	2.316264e-002	3.286428e-005
9.669502827949783e-002	2.720797e+001	5.590440e+000	-4.373856e-002	1.800661e+001	2.315280e-002	3.282553e-005
9.671191389081235e-002	2.720415e+001	5.599059e+000	-4.399334e-002	1.800657e+001	2.314323e-002	3.279023e-005
9.672662306927693e-002	2.720078e+001	5.606421e+000	-4.421117e-002	1.800654e+001	2.313481e-002	3.276008e-005
9.674141867766917e-002	2.719737e+001	5.613682e+000	-4.442620e-002	1.800651e+001	2.312628e-002	3.273033e-005
9.675818783033896e-002	2.719349e+001	5.621744e+000	-4.466517e-002	1.800647e+001	2.311658e-002	3.269730e-005
9.677640646851415e-002	2.718926e+001	5.630300e+000	-4.491900e-002	1.800642e+001	2.310603e-002	3.266225e-005
9.679873343411960e-002	2.718408e+001	5.640490e+000	-4.522165e-002	1.800637e+001	2.309307e-002	3.262052e-005
9.682626032439679e-002	2.717769e+001	5.652596e+000	-4.558177e-002	1.800631e+001	2.307710e-002	3.257092e-005
9.686397884543818e-002	2.716895e+001	5.668329e+000	-4.605079e-002	1.800622e+001	2.305521e-002	3.250647e-005
9.691975272498521e-002	2.715602e+001	5.689656e+000	-4.668868e-002	1.800609e+001	2.302289e-002	3.241910e-005
9.701666078202376e-002	2.713362e+001	5.720685e+000	-4.762303e-002	1.800587e+001	2.296683e-002	3.229200e-005
9.721047689610063e-002	2.708896e+001	5.766125e+000	-4.900971e-002	1.800542e+001	2.285505e-002	3.210587e-005
9.738647879339646e-002	2.704859e+001	5.787238e+000	-4.968130e-002	1.800502e+001	2.275391e-002	3.201937e-005
9.760774580546450e-002	2.699808e+001	5.783802e+000	-4.964872e-002	1.800451e+001	2.262733e-002	3.203339e-005
9.782539279171565e-002	2.694870e+001	5.745341e+000	-4.859070e-002	1.800401e+001	2.250346e-002	3.219087e-005
9.817842175143232e-002	2.686920e+001	5.614851e+000	-4.489714e-002	1.800322e+001	2.230384e-002	3.272523e-005
9.857842175143228e-002	2.677989e+001	5.383884e+000	-3.834231e-002	1.800232e+001	2.207936e-002	3.367075e-005
9.897842175143223e-002	2.669145e+001	5.069067e+000	-2.946475e-002	1.800143e+001	2.185680e-002	3.495892e-005
9.937842175143219e-002	2.660388e+001	4.684282e+000	-1.873581e-002	1.800055e+001	2.163625e-002	3.653291e-005
9.977842175143215e-002	2.651710e+001	4.253337e+000	-6.862045e-003	1.799967e+001	2.141751e-002	3.829537e-005
1.000000000000001e-001	2.646933e+001	4.001959e+000	7.845167e-016	1.799919e+001	2.129707e-002	3.932323e-005
